en,fr,it,de,es,ko,kana,pt
Greedy Pokémon,Pokémon Goulu,Pokémon Ingordigia,Gierschlund-Pokémon,Pokémon Avaricia,욕심쟁이포켓몬,よくばりポケモン,Greedy Pokémon
Tiny Bird Pokémon,Pokémon Minoiseau,Pokémon Uccellino,Kleinvogel-Pokémon,Pokémon Pajarito,아기새포켓몬,ことりポケモン,Tiny Bird Pokémon
Raven Pokémon,Pokémon Corbeau,Pokémon Corvo,Krähen-Pokémon,Pokémon Cuervo,까마귀포켓몬,カラスポケモン,Raven Pokémon
Raven Pokémon,Pokémon Corbeau,Pokémon Corvo,Krähen-Pokémon,Pokémon Cuervo,까마귀포켓몬,カラスポケモン,Raven Pokémon
Larva Pokémon,Pokémon Larve,Pokémon Coleolarva,Larven-Pokémon,Pokémon Pupa,유충포켓몬,ようちゅうポケモン,Larva Pokémon
Radome Pokémon,Pokémon Radôme,Pokémon Radome,Radarkuppel-Pokémon,Pokémon Radomo,레이돔포켓몬,レドームポケモン,Radome Pokémon
Seven Spot Pokémon,Pokémon Sept Points,Pokémon Settepunti,Siebensterne-Pokémon,Pokémon Siete Puntos,칠성포켓몬,ななほしポケモン,Seven Spot Pokémon
Fox Pokémon,Pokémon Renard,Pokémon Volpe,Fuchs-Pokémon,Pokémon Zorro,여우포켓몬,きつねポケモン,Fox Pokémon
Fox Pokémon,Pokémon Renard,Pokémon Volpe,Fuchs-Pokémon,Pokémon Zorro,여우포켓몬,きつねポケモン,Fox Pokémon
Flowering Pokémon,Pokémon Chef-Fleur,Pokémon Fiorfronzolo,Blumenzier-Pokémon,Pokémon Adornofloral,꽃장식포켓몬,はなかざりポケモン,Flowering Pokémon
Cotton Bloom Pokémon,Pokémon Chef-Coton,Pokémon Cotofronzolo,Baumwollzier-Pokémon,Pokémon Adornalgodón,솜장식포켓몬,わたかざりポケモン,Cotton Bloom Pokémon
Sheep Pokémon,Pokémon Mouton,Pokémon Pecora,Schaf-Pokémon,Pokémon Oveja,양포켓몬,ひつじポケモン,Sheep Pokémon
Sheep Pokémon,Pokémon Mouton,Pokémon Pecora,Schaf-Pokémon,Pokémon Oveja,양포켓몬,ひつじポケモン,Sheep Pokémon
Snapping Pokémon,Pokémon Mordillage,Pokémon Mordace,Schnapp-Pokémon,Pokémon Mordedura,물고늘어지기포켓몬,くいつきポケモン,Snapping Pokémon
Bite Pokémon,Pokémon Morsure,Pokémon Morso,Biss-Pokémon,Pokémon Mordisco,물어뜯기포켓몬,かみつきポケモン,Bite Pokémon
Puppy Pokémon,Pokémon Chiot,Pokémon Cagnolino,Welpen-Pokémon,Pokémon Perrito,강아지포켓몬,こいぬポケモン,Puppy Pokémon
Dog Pokémon,Pokémon Chien,Pokémon Cane,Hunde-Pokémon,Pokémon Perro,개포켓몬,いぬポケモン,Dog Pokémon
Coal Pokémon,Pokémon Charbon,Pokémon Carbone,Kohle-Pokémon,Pokémon Carbón,석탄포켓몬,せきたんポケモン,Coal Pokémon
Coal Pokémon,Pokémon Charbon,Pokémon Carbone,Kohle-Pokémon,Pokémon Carbón,석탄포켓몬,せきたんポケモン,Coal Pokémon
Coal Pokémon,Pokémon Charbon,Pokémon Carbone,Kohle-Pokémon,Pokémon Carbón,석탄포켓몬,せきたんポケモン,Coal Pokémon
Apple Core Pokémon,Pokémon Nid Pomme,Pokémon Pomicolo,Apfelhaus-Pokémon,Pokémon Manzanido,사과살이포켓몬,りんごぐらしポケモン,Apple Core Pokémon
Apple Wing Pokémon,Pokémon Ailes Pomme,Pokémon Pomivolo,Apfelflügel-Pokémon,Pokémon Manzanala,사과날개포켓몬,りんごはねポケモン,Apple Wing Pokémon
Apple Nectar Pokémon,Pokémon Jus Pomme,Pokémon Pomisucco,Apfelnektar-Pokémon,Pokémon Manzanéctar,사과즙포켓몬,りんごじるポケモン,Apple Nectar Pokémon
Sand Snake Pokémon,Pokémon Serpensable,Pokémon Sabbiaserpe,Sandschlangen-Pokémon,Pokémon Serp. Arena,모래뱀포켓몬,すなへびポケモン,Sand Snake Pokémon
Sand Snake Pokémon,Pokémon Serpensable,Pokémon Sabbiaserpe,Sandschlangen-Pokémon,Pokémon Serp. Arena,모래뱀포켓몬,すなへびポケモン,Sand Snake Pokémon
Gulp Pokémon,Pokémon Avaltouron,Pokémon Inghiottone,Schling-Pokémon,Pokémon Tragón,그대로삼키기포켓몬,うのみポケモン,Gulp Pokémon
Rush Pokémon,Pokémon Fonceur,Pokémon Carica,Rempler-Pokémon,Pokémon Arremetida,돌격포켓몬,とつげきポケモン,Rush Pokémon
Skewer Pokémon,Pokémon Transperceur,Pokémon Spiedo,Spieß-Pokémon,Pokémon Ensarta,꼬치포켓몬,くしざしポケモン,Skewer Pokémon
Baby Pokémon,Pokémon Poupon,Pokémon Bebè,Baby-Pokémon,Pokémon Retoño,젖먹이포켓몬,あかごポケモン,Baby Pokémon
Punk Pokémon,Pokémon Punk,Pokémon Punk,Punk-Pokémon,Pokémon Punki,펑크포켓몬,パンクポケモン,Punk Pokémon
Radiator Pokémon,Pokémon Calorifère,Pokémon Termogeno,Exotherm-Pokémon,Pokémon Radiador,발열포켓몬,はつねつポケモン,Radiator Pokémon
Radiator Pokémon,Pokémon Calorifère,Pokémon Termogeno,Exotherm-Pokémon,Pokémon Radiador,발열포켓몬,はつねつポケモン,Radiator Pokémon
Tantrum Pokémon,Pokémon Caprice,Pokémon Bizze,Balg-Pokémon,Pokémon Malcriado,떼쟁이포켓몬,だだっこポケモン,Tantrum Pokémon
Jujitsu Pokémon,Pokémon Jujitsu,Pokémon Jujitsu,Jiu-Jitsu-Pokémon,Pokémon Jiu-Jitsu,유술포켓몬,じゅうじゅつポケモン,Jujitsu Pokémon
Black Tea Pokémon,Pokémon Thé Noir,Pokémon Tè,Schwarztee-Pokémon,Pokémon Té,홍차포켓몬,こうちゃポケモン,Black Tea Pokémon
Black Tea Pokémon,Pokémon Thé Noir,Pokémon Tè,Schwarztee-Pokémon,Pokémon Té,홍차포켓몬,こうちゃポケモン,Black Tea Pokémon
Calm Pokémon,Pokémon Calme,Pokémon Calma,Geruhsam-Pokémon,Pokémon Calma,차분포켓몬,おだやかポケモン,Calm Pokémon
Serene Pokémon,Pokémon Serein,Pokémon Quiete,Ruhe-Pokémon,Pokémon Serenidad,정숙포켓몬,せいしゅくポケモン,Serene Pokémon
Silent Pokémon,Pokémon Silencieux,Pokémon Silenzio,Stille-Pokémon,Pokémon Silencio,정적포켓몬,せいじゃくポケモン,Silent Pokémon
Wily Pokémon,Pokémon Malin,Pokémon Scaltro,Hinterlist-Pokémon,Pokémon Astuto,꾀부리기포켓몬,いじわるポケモン,Wily Pokémon
Devious Pokémon,Pokémon Scélérat,Pokémon Furbizia,Schelm-Pokémon,Pokémon Malicioso,성악포켓몬,しょうわるポケモン,Devious Pokémon
Bulk Up Pokémon,Pokémon Gonflette,Pokémon Granfisico,Muskelaufbau-Pokémon,Pokémon Voluminoso,벌크업포켓몬,ビルドアップポケモン,Bulk Up Pokémon
Blocking Pokémon,Pokémon Barrage,Pokémon Bloccaggio,Barrikaden-Pokémon,Pokémon Bloqueador,정지포켓몬,ていしポケモン,Blocking Pokémon
Viking Pokémon,Pokémon Viking,Pokémon Vichingo,Wikinger-Pokémon,Pokémon Vikingo,바이킹포켓몬,バイキングポケモン,Viking Pokémon
Coral Pokémon,Pokémon Corail,Pokémon Corallo,Korallen-Pokémon,Pokémon Coral,산호포켓몬,さんごポケモン,Coral Pokémon
Wild Duck Pokémon,Pokémon Canard Fou,Pokémon Selvanatra,Wildenten-Pokémon,Pokémon Pato Salvaje,청둥오리포켓몬,かるがもポケモン,Wild Duck Pokémon
Comedian Pokémon,Pokémon Comédien,Pokémon Comico,Komiker-Pokémon,Pokémon Cómico,코미디언포켓몬,コメディアンポケモン,Comedian Pokémon
Grudge Pokémon,Pokémon Rancune,Pokémon Rancore,Gram-Pokémon,Pokémon Resquemor,원념포켓몬,おんねんポケモン,Grudge Pokémon
Cream Pokémon,Pokémon Crème,Pokémon Pannafresca,Sahne-Pokémon,Pokémon Nata,크림포켓몬,クリームポケモン,Cream Pokémon
Cream Pokémon,Pokémon Crème,Pokémon Pannafresca,Sahne-Pokémon,Pokémon Nata,크림포켓몬,クリームポケモン,Cream Pokémon
Formation Pokémon,Pokémon Escadron,Pokémon Schieramento,Formations-Pokémon,Pokémon Formación,진형포켓몬,じんけいポケモン,Formation Pokémon
Sea Urchin Pokémon,Pokémon Oursin,Pokémon Echino,Seeigel-Pokémon,Pokémon Erizo de Mar,성게포켓몬,うにポケモン,Sea Urchin Pokémon
Worm Pokémon,Pokémon Ver,Pokémon Baco,Wurm-Pokémon,Pokémon Gusano,애벌레포켓몬,いもむしポケモン,Worm Pokémon
Frost Moth Pokémon,Pokémon Mite Givre,Pokémon Gelofalena,Eismotten-Pokémon,Pokémon Polillahielo,얼음나방포켓몬,こおりがポケモン,Frost Moth Pokémon
Big Rock Pokémon,Pokémon Mégalithe,Pokémon Megalito,Megalithen-Pokémon,Pokémon Megalito,거석포켓몬,きょせきポケモン,Big Rock Pokémon
Penguin Pokémon,Pokémon Pingouin,Pokémon Pinguino,Pinguin-Pokémon,Pokémon Pingüino,펭귄포켓몬,ペンギンポケモン,Penguin Pokémon
Emotion Pokémon,Pokémon Émotion,Pokémon Emozione,Emotions-Pokémon,Pokémon Sensorio,감정포켓몬,かんじょうポケモン,Emotion Pokémon
Two-Sided Pokémon,Pokémon Volt Face,Pokémon Doppiafaccia,Alter Ego-Pokémon,Pokémon Dos Caras,양면포켓몬,にめんポケモン,Two-Sided Pokémon
Copperderm Pokémon,Pokémon Pachycuivre,Pokémon Bronzofante,Kupferfant-Pokémon,Pokémon Broncefante,동상포켓몬,どうぞうポケモン,Copperderm Pokémon
Copperderm Pokémon,Pokémon Pachycuivre,Pokémon Bronzofante,Kupferfant-Pokémon,Pokémon Broncefante,동상포켓몬,どうぞうポケモン,Copperderm Pokémon
Fossil Pokémon,Pokémon Fossile,Pokémon Fossile,Fossil-Pokémon,Pokémon Fósil,화석포켓몬,かせきポケモン,Fossil Pokémon
Fossil Pokémon,Pokémon Fossile,Pokémon Fossile,Fossil-Pokémon,Pokémon Fósil,화석포켓몬,かせきポケモン,Fossil Pokémon
Fossil Pokémon,Pokémon Fossile,Pokémon Fossile,Fossil-Pokémon,Pokémon Fósil,화석포켓몬,かせきポケモン,Fossil Pokémon
Fossil Pokémon,Pokémon Fossile,Pokémon Fossile,Fossil-Pokémon,Pokémon Fósil,화석포켓몬,かせきポケモン,Fossil Pokémon
Alloy Pokémon,Pokémon Alliage,Pokémon Metallolega,Legierungs-Pokémon,Pokémon Aleación,합금포켓몬,ごうきんポケモン,Alloy Pokémon
Lingering Pokémon,Pokémon Âme Errante,Pokémon Risentimento,Missgunst-Pokémon,Pokémon Resentido,원망포켓몬,うらめしポケモン,Lingering Pokémon
Caretaker Pokémon,Pokémon Baby-sitter,Pokémon Sostegno,Betreuer-Pokémon,Pokémon Cuidador,돌보미포켓몬,せわやくポケモン,Caretaker Pokémon
Stealth Pokémon,Pokémon Furtif,Pokémon Furtivo,Tarnkünstler-Pokémon,Pokémon Furtivo,스텔스포켓몬,ステルスポケモン,Stealth Pokémon
Warrior Pokémon,Pokémon Valeureux,Pokémon Guerriero,Krieger-Pokémon,Pokémon Guerrero,강자포켓몬,つわものポケモン,Warrior Pokémon
Warrior Pokémon,Pokémon Valeureux,Pokémon Guerriero,Krieger-Pokémon,Pokémon Guerrero,강자포켓몬,つわものポケモン,Warrior Pokémon
Gigantic Pokémon,Pokémon Giga,Pokémon Gigante,Giganten-Pokémon,Pokémon Gigantesco,거대포켓몬,キョダイポケモン,Gigantic Pokémon
Wushu Pokémon,Pokémon Kung-fu,Pokémon Kung Fu,Kung-Fu-Pokémon,Pokémon Kung-fu,권법포켓몬,けんぽうポケモン,Wushu Pokémon
Wushu Pokémon,Pokémon Kung-fu,Pokémon Kung Fu,Kung-Fu-Pokémon,Pokémon Kung-fu,권법포켓몬,けんぽうポケモン,Wushu Pokémon
Rogue Monkey Pokémon,Pokémon Vilain Singe,Pokémon Scimmialigna,Finsteraffen-Pokémon,Pokémon Simiestro,나쁜원숭이포켓몬,わるざるポケモン,Rogue Monkey Pokémon
Electron Pokémon,Pokémon Électron,Pokémon Elettrone,Elektronen-Pokémon,Pokémon Electrón,일렉트론포켓몬,エレクトロンポケモン,Electron Pokémon
Dragon Orb Pokémon,Pokémon Boule Dragon,Pokémon Dracosfera,Drachenkugel-Pokémon,Pokémon Dragosfera,용옥포켓몬,りゅうぎょくポケモン,Dragon Orb Pokémon
Wild Horse Pokémon,Pokémon Cheval Rétif,Pokémon Furiequino,Wildblut-Pokémon,Pokémon Corcel Feroz,사나운말포켓몬,あばれうまポケモン,Wild Horse Pokémon
Swift Horse Pokémon,Pokémon Cheval Vif,Pokémon Sveltequino,Flinkblut-Pokémon,Pokémon Corcel Veloz,빠른말포켓몬,しゅんばポケモン,Swift Horse Pokémon
King Pokémon,Pokémon Roi,Pokémon Re,Königs-Pokémon,Pokémon Rey,킹포켓몬,キングポケモン,King Pokémon
Unique Horn Pokémon,Pokémon Monocorne,Pokémon Singolcorno,Einhorn-Pokémon,Pokémon Unicorne,일각포켓몬,いっかくポケモン,Unique Horn Pokémon
Unique Horn Pokémon,Pokémon Monocorne,Pokémon Singolcorno,Einhorn-Pokémon,Pokémon Unicorne,일각포켓몬,いっかくポケモン,Unique Horn Pokémon
Dancing Pokémon,Pokémon Danse,Pokémon Danza,Tanz-Pokémon,Pokémon Danza,댄스포켓몬,ダンスポケモン,Dancing Pokémon
Cruel Pokémon,Pokémon Implacable,Pokémon Sanguefreddo,Gefühlskälte-Pokémon,Pokémon Calculador,냉혹포켓몬,れいこくポケモン,Cruel Pokémon
Strong Legs Pokémon,Pokémon Fort-Pied,Pokémon Zampeforti,Läufer-Pokémon,Pokémon Patas Recias,건각포켓몬,けんきゃくポケモン,Strong Legs Pokémon
Malevolent Pokémon,Pokémon Maléfique,Pokémon Malvagità,Bosheits-Pokémon,Pokémon Malignidad,사악포켓몬,じゃあくポケモン,Malevolent Pokémon
Hexpert Pokémon,Pokémon Ensorceleur,Pokémon Stregone,Hexenmeister-Pokémon,Pokémon Chamán,술사포켓몬,じゅじゅつしポケモン,Hexpert Pokémon
Zen Charm Pokémon,Pokémon Daruma,Pokémon Daruma,Lampion-Pokémon,Pokémon Daruma,달마포켓몬,だるまポケモン,Zen Charm Pokémon
Djinn Pokémon,Pokémon Djinn,Pokémon Genio,Plagegeist-Pokémon,Pokémon Genio Burlón,마신포켓몬,まじんポケモン,Djinn Pokémon
High King Pokémon,Pokémon Empereur,Pokémon Imperatore,Kaiser-Pokémon,Pokémon Emperador,엠페러포켓몬,エンペラーポケモン,High King Pokémon
High King Pokémon,Pokémon Empereur,Pokémon Imperatore,Kaiser-Pokémon,Pokémon Emperador,엠페러포켓몬,エンペラーポケモン,High King Pokémon
